Item ID,High Price,Low Price,Margin,High Time,Low Time
8610,10,10,0,1720395859,1727103494
8612,32,2,30,1728491186,1728234595
8614,1,11,-10,1728077629,1715027448
8616,1,1,0,1728501364,1722979333
8618,1,154,-153,1727927792,1720625868
8620,1052,50000,-48948,1728519392,1727925871
8622,217000,121189,95811,1727744395,1727837626
8778,673,680,-7,1728565898,1728566001
8780,1130,1123,7,1728565907,1728565930
8782,2381,2356,25,1728565794,1728565854
8784,136920,134585,2335,1728565951,1728565453
8786,331509,331509,0,1728565842,1728565460
8788,987046,972503,14543,1728565445,1728562178
8790,1000,938,62,1728565941,1728565388
8792,925,900,25,1728565823,1728565851
8794,402,379,23,1728565085,1728565744
8837,1165,950,215,1728564167,1728564236
8872,5932,3789,2143,1728565468,1728565590
8874,1750,3000,-1250,1728435038,1728488556
8876,5555,250,5305,1728518930,1727845367
8878,7999,7560,439,1728546978,1728557297
8880,2700,2628,72,1728565847,1728563506
8882,5,4,1,1728564425,1728564451
8901,738227,725158,13069,1728565216,1728565454
8921,747005,736000,11005,1728565876,1728565751
8924,614,1331,-717,1728534034,1727969551
8925,10000,2000,8000,1728431358,1728565430
8926,259,658,-399,1728517607,1728198886
8927,1716,1716,0,1728431240,1727613914
8928,124997,69996,55001,1728412966,1728529121
9003,400,800,-400,1728480418,1728564034
9004,288,30,258,1728559235,1728565059
9026,19000,1000,18000,1728564704,1728565833
9028,993,990,3,1728563777,1728565768
9030,182,174,8,1728564887,1728564820
9032,449,144,305,1728528824,1728550633
9034,1246,1240,6,1728564889,1728564408
9036,125,95,30,1728564980,1728565964
9038,194,194,0,1728564955,1728565641
9040,745,745,0,1728565780,1728564880
9042,149,149,0,1728565783,1728564602
9044,4999999,4903640,96359,1651055388,1651055179
9050,5097888,5010000,87888,1651055356,1651055295
9052,43000,70,42930,1728521345,1728395734
9075,117,110,7,1728565992,1728565810
9140,20,15,5,1728563647,1728565175
9141,35,35,0,1728564365,1728560408
9142,59,56,3,1728565079,1728565966
9143,16,14,2,1728565145,1728565811
9144,48,47,1,1728565269,1728565974
9145,13,10,3,1728526347,1728562645
9174,694,550,144,1728565094,1728564326
9177,275,1,274,1728563596,1728516910
9179,202,50,152,1728557677,1728416937
9181,1329,1290,39,1728565216,1728564189
9183,3264,2900,364,1728565775,1728564303
9185,10449,10449,0,1728565991,1728565965
9187,10,10,0,1728558101,1728556871
9188,235,235,0,1728562719,1728565168
9189,7,3,4,1728565039,1728565635
9190,46,48,-2,1728558424,1728565810
9191,91,90,1,1728565931,1728565997
9192,163,162,1,1728565823,1728565977
9193,945,945,0,1728565961,1728566000
9194,8757,8632,125,1728565744,1728565996
9236,4,4,0,1728532377,1728546419
9238,23,5,18,1728509709,1728562492
9239,9,9,0,1728526045,1728563922
9240,12,11,1,1728565433,1728564428
9241,9,9,0,1728562545,1728565415
9242,49,48,1,1728565433,1728565845
9243,60,63,-3,1728565672,1728566000
9244,483,480,3,1728565872,1728565927
9245,8721,8721,0,1728565958,1728565984
9287,55,200000,-199945,1728565905,1728416460
9288,162,39992,-39830,1728320630,1726849700
9289,196,194,2,1728512840,1728416257
9290,194,150,44,1728515526,1728520979
9291,212,137,75,1728536546,1728511381
9292,44,48,-4,1728486412,1727659201
9294,150,38,112,1728411483,1723569005
9295,11,11,0,1728142238,1728142220
9296,528,111,417,1728496186,1727888468
9297,383,253,130,1728531862,1728506753
9298,326,119,207,1728532915,1728542712
9299,1254,1321,-67,1728416106,1728142487
9301,314,948,-634,1727674639,1727805478
9302,732,694,38,1724892675,1728515042
9303,2500,2021,479,1728371287,1728406702
9304,1090,900,190,1728461525,1728505377
9305,1250,910,340,1728551230,1728564167
9306,31000,31000,0,1728440147,1728440147
9336,309,230,79,1728563720,1728563386
9337,80,58,22,1728564027,1728563591
9338,109,114,-5,1728565895,1728565172
9339,117,112,5,1728565668,1728565332
9340,187,189,-2,1728564469,1728565867
9341,996,991,5,1728565715,1728565575
9342,8884,8849,35,1728565476,1728565904
9375,12,12,0,1728564596,1728563540
9377,21,11,10,1728422842,1728558225
9378,57,55,2,1728563094,1728563461
9379,86,76,10,1728565687,1728565915
9380,86,85,1,1728565493,1728565464
9381,99,101,-2,1728558151,1728565938
9382,24,8,16,1728535437,1728389649
9416,332,200,132,1728540538,1728508467
9418,3333,1250,2083,1728563942,1728564131
9419,1461,1444,17,1728565869,1728563352
9420,55,51,4,1728542739,1728554308
9423,51,100,-49,1727725851,1728541610
9425,101,100,1,1728441432,1728335612
9427,505,527,-22,1728534122,1728554898
9429,1602,1766,-164,1728309255,1728541435
9431,9361,9361,0,1728561940,1728565989
9434,1,12,-11,1728547960,1728535453
9436,238,232,6,1728563571,1728559651
9438,464,464,0,1728550110,1728563764
9440,5,5,0,1728562606,1728556853
9442,40,10,30,1728550900,1728564888
9444,256,12,244,1728122008,1728549103
9446,44,44,0,1728549369,1728546599
9448,6,10,-4,1728542147,1728565798
9450,50,100,-50,1728415176,1728565321
9452,186,114,72,1728562102,1728565817
9454,80,120,-40,1728546785,1728541679
9457,69,69,0,1728310699,1727634208
9459,19995,119,19876,1728336510,1728427847
9461,1100,710,390,1728536932,1728519293
9463,2094,1846,248,1728555488,1728554172
9465,9639,9625,14,1728563482,1728565931
9469,200000,181000,19000,1728564872,1728564055
9470,897891,811216,86675,1728565536,1728565642
9472,44641,60000,-15359,1728562044,1728540592
9475,197270,187407,9863,1728528953,1728563881
9629,1968,1543,425,1728553053,1728556099
9634,3500,3500,0,1728565492,1728552627
9636,3994,3300,694,1728565530,1728552734
9638,4000,4000,0,1728565501,1728552642
9640,661,1,660,1728447271,1728509758
9642,15000,2500,12500,1728499257,1728391528
9644,724,1568,-844,1728558226,1728248783
9666,26612,25000,1612,1728548259,1728544781
9668,30000,24049,5951,1728564776,1728538612
9670,29108,27740,1368,1728564941,1728526683
9672,8398,4294,4104,1728565804,1728565948
9674,6649,6314,335,1728564959,1728565941
9676,5735,5470,265,1728565052,1728565944
9678,5631,5400,231,1728562338,1728562387
9729,340,50000,-49660,1728450675,1728517804
9731,43066,43036,30,1728565894,1728565819
9733,6666,6666,0,1728564707,1728565740
9735,50,45,5,1728565871,1728565721
9736,100,85,15,1728565755,1728564489
9739,322,300,22,1728565729,1728560343
9741,174,211,-37,1728560710,1728565937
9743,90,80,10,1728534093,1728561378
9745,38,44,-6,1728513768,1728563817
9843,25000,1000,24000,1728466462,1728556268
9844,99000,1000,98000,1728466526,1727535665
9845,1088,590,498,1728527994,1727050369
9846,189000,180000,9000,1728414982,1728171097
9847,388837,220000,168837,1728477369,1727535102
9848,1298900,820731,478169,1728340267,1726972674
9849,17,17,0,1727207156,1727069290
9850,39000,1000,38000,1728111491,1727535631
9851,4968,2551,2417,1728450109,1728344003
9852,19,73,-54,1728380796,1727742239
9853,1,1000,-999,1728542837,1725854120
9854,48,500,-452,1726776119,1728488713
9855,400,36,364,1728542872,1724905748
9856,5000,5000,0,1728561850,1728542949
9857,490000,200000,290000,1728425472,1727932299
9858,498990,450000,48990,1728514422,1728428408
9859,18,19,-1,1728466272,1727992112
9860,4999,200,4799,1728526170,1728513728
9861,3508,4262,-754,1728561804,1727008545
9862,24,24,0,1728126671,1727235685
9863,170,150000,-149830,1725979448,1727535639
9864,3125,1000,2125,1728552878,1727212287
9865,18,454,-436,1728228189,1724867983
9866,231,50000,-49769,1728279468,1728444075
9867,2116,2991,-875,1728552953,1727848522
9978,35,35,0,1728565867,1728565468
9980,16,200,-184,1728008792,1728534778
9986,7,7,0,1728565456,1728566001
9988,6,52,-46,1728490569,1727676190
9994,415,500,-85,1728525594,1728493417
9996,4000,500,3500,1728525122,1728559451
9998,4420,4230,190,1728565887,1728565787
10000,2241,2023,218,1728563371,1728558494
10002,1456,463,993,1728561810,1728539887
10004,1461,1610,-149,1728519479,1728547897
10006,32,19,13,1728565913,1728565416
10008,55,29,26,1728565922,1728565924
10010,113,73,40,1728565739,1728559672
10012,300,250,50,1728565834,1728565988
10014,300,285,15,1728564777,1728564606
10016,868,305,563,1728564806,1728554276
10018,693,1000,-307,1728463962,1728562615
10020,273,962,-689,1728519905,1728564162
10025,460,350,110,1728550199,1728548606
10029,5,3,2,1728565130,1728562041
10031,200,10,190,1728545006,1728565189
10033,879,857,22,1728565760,1728565931
10034,1879,1868,11,1728565983,1728565966
10035,411,276,135,1728564128,1728536012
10037,2000,10,1990,1728565395,1728565430
10039,1399,205,1194,1728563018,1728548397
10041,10000,10000,0,1728564694,1728557469
10043,3000,5,2995,1728557447,1728549581
10045,2209,2209,0,1728556947,1728564263
10047,1083,177,906,1728560532,1728548390
10049,1366,580,786,1728560546,1728522475
10051,2473,67,2406,1728560556,1728475749
10053,7564,1700,5864,1728540599,1728553862
10055,5076,5920,-844,1728564702,1728528093
10057,4600,795,3805,1728565251,1728546014
10059,1000,969,31,1728565260,1728541859
10061,6999,1000,5999,1728542692,1728548374
10063,6854,15,6839,1728564666,1728483430
10065,9419,2873,6546,1728562993,1728564530
10067,11000,5300,5700,1728564681,1728564760
10069,958,922,36,1728565190,1728565014
10071,1168,630,538,1728565202,1728559069
10075,1777,1277,500,1728565548,1728562383
10077,200,10,190,1728133713,1728538863
10079,1681,1000,681,1728531832,1728546945
10081,1829,1300,529,1728532086,1728547823
10083,1707,1735,-28,1728554254,1728565994
10085,2868,2309,559,1728560000,1728558668
10087,10,10,0,1728563060,1728564066
10088,10,16,-6,1728544717,1728563119
10089,145,150,-5,1728532261,1728565471
10090,150,150,0,1728537367,1728564424
10091,23,5,18,1728561072,1728565638
10093,391,403,-12,1728549301,1728430419
10095,247,200,47,1728562696,1728565906
10097,103,100,3,1728549291,1728564453
10099,451,301,150,1728562766,1728565985
10101,316,175,141,1728540791,1728565182
10103,500,271,229,1728563359,1728565915
10105,633,605,28,1728506712,1728565953
10107,744,817,-73,1728526733,1728565375
10109,364,362,2,1728559508,1728565619
10111,495,415,80,1728561944,1728564431
10113,100,90,10,1728546936,1728536494
10115,116,116,0,1728565832,1728563651
10117,4000,2301,1699,1728563552,1728565817
10119,111,111,0,1728553494,1728564128
10121,1213,1213,0,1728559189,1728565885
10123,1182,1000,182,1727888618,1728455884
10125,47,47,0,1728565826,1728565969
10127,119,108,11,1728565445,1728564604
10129,7000,300,6700,1728565899,1728556520
10132,2701,2063,638,1728565335,1728553894
10134,1425,5641,-4216,1728545973,1728478735
10136,5000,250,4750,1728528254,1728564005
10138,601,527,74,1728562863,1728531778
10142,1,2,-1,1728558530,1728538274
10143,3,2,1,1728562634,1728563576
10144,1,1,0,1728563656,1728562363
10145,1,1,0,1728565770,1728553627
10146,186,169,17,1728562500,1728565848
10147,36,79,-43,1728543308,1728565780
10148,821,593,228,1728564441,1728565765
10149,147,179,-32,1728565511,1728562604
10150,1,4,-3,1728565135,1728524390
10156,2275,1598,677,1728565564,1728565426
10158,57,56,1,1728565583,1728565185
10159,109,125,-16,1728541460,1728556110
10280,4000,3512,488,1728563834,1728562349
10282,6999,1920,5079,1728562989,1728565638
10284,3534,3345,189,1728565270,1728565531
10286,48000,42001,5999,1728564949,1728563361
10288,30016,30000,16,1728563712,1728557319
10290,28298,21501,6797,1728557133,1728561890
10292,25041,26233,-1192,1728565868,1728561761
10294,27500,24000,3500,1728563161,1728558201
10296,2943,3100,-157,1728537721,1728563456
10298,2268,2031,237,1728529013,1728556589
10300,10000,5666,4334,1728548791,1728565309
10302,2768,2500,268,1728560259,1728561627
10304,2847,2750,97,1728529484,1728558536
10306,1762,1521,241,1728551276,1728562372
10308,1471,1250,221,1728515699,1728551502
10310,3857,3738,119,1728561936,1728550285
10312,3888,2750,1138,1728506467,1728562415
10314,17000,5432,11568,1728542609,1728559034
10316,43210,30582,12628,1728565779,1728561030
10318,98222,35000,63222,1728562182,1728558931
10320,66500,35000,31500,1728558414,1728556814
10322,71900,50504,21396,1728563624,1728547608
10324,17000,15000,2000,1728564521,1728523245
10326,75,75,0,1728565654,1728565822
10327,244,79,165,1728565290,1728565986
10330,90000000,86666666,3333334,1728525719,1728538092
10332,61000000,56208669,4791331,1728525745,1728539130
10334,41000000,40101101,898899,1728525732,1728558066
10336,43222222,41111111,2111111,1728525760,1728523547
10338,267647435,262502003,5145432,1728526691,1728565720
10340,84555555,82563244,1992311,1728556098,1728565104
10342,46489996,45500001,989995,1728554998,1728565847
10344,176450000,173000000,3450000,1728541153,1728529602
10346,182250000,179796000,2454000,1728552673,1728529993
10348,394301257,390111111,4190146,1728552655,1728535796
10350,94997997,92502003,2495994,1728536573,1728535688
10352,239888000,236000000,3888000,1728559732,1728556954
10354,49226,57126,-7900,1728512806,1728565206
10362,81111,54004,27107,1728531116,1728561596
10364,49108,48500,608,1728565841,1728565029
10366,21077,21009,68,1728564855,1728565428
10368,169999,135006,34993,1728565520,1728564439
10370,294999,274638,20361,1728565984,1728565736
10372,548757,528800,19957,1728565691,1728565267
10374,71968,70000,1968,1728565321,1728564750
10376,32005,18507,13498,1728564872,1728565546
10378,182756,178035,4721,1728565767,1728564471
10380,302617,298302,4315,1728564851,1728565713
10382,74079,72130,1949,1728564889,1728565991
10384,60000,50000,10000,1728565874,1728565366
10386,205434,202549,2885,1728564579,1728565488
10388,396606,388168,8438,1728565505,1728565737
10390,93996,75356,18640,1728565598,1728565481
10392,11000,11252,-252,1728493381,1728557805
10394,4000000,3956362,43638,1728565507,1728561680
10396,7000,6508,492,1728527236,1728552113
10398,74000,50000,24000,1728551444,1728547437
10400,7162,10007,-2845,1728564252,1728556670
10402,8900,1501,7399,1728564259,1728526379
10404,8272,7700,572,1728557346,1728565989
10406,5412,4000,1412,1728557373,1728547077
10408,25441,18834,6607,1728562717,1728549109
10410,24000,20827,3173,1728562728,1728563740
10412,16753,2200,14553,1728557363,1728547218
10414,24000,1925,22075,1728557357,1728548365
10416,15000,5555,9445,1728562637,1728565078
10418,17000,5555,11445,1728562616,1728565502
10420,97333,72004,25329,1728545268,1728556631
10422,18198,19107,-909,1728545257,1728563839
10424,97000,55555,41445,1728431065,1728547560
10426,28500,20654,7846,1728520364,1728546445
10428,99000,44444,54556,1728542547,1728547398
10430,39000,20654,18346,1728554148,1728554186
10432,65000,46907,18093,1728490334,1728564553
10434,8005,20654,-12649,1728490433,1728548951
10436,45000,26755,18245,1728542641,1728550964
10438,23500,13031,10469,1728542592,1728553154
10440,19658,10000,9658,1728552187,1728561562
10442,12900,9510,3390,1728561603,1728558692
10444,12227,9000,3227,1728560404,1728563456
10446,99000,98000,1000,1728565620,1728565461
10448,40000,34350,5650,1728565910,1728565093
10450,64997,38500,26497,1728565712,1728564465
10452,21616,23511,-1895,1728564931,1728565776
10454,20229,20005,224,1728565961,1728565869
10456,28996,16756,12240,1728563361,1728565176
10458,188000,144502,43498,1728565783,1728565521
10460,119550,83403,36147,1728562548,1728564066
10462,59999,51497,8502,1728564832,1728565516
10464,179997,142010,37987,1728565774,1728564012
10466,50603,53266,-2663,1728562595,1728565530
10468,49811,65475,-15664,1728565654,1728564005
10470,14500,5049,9451,1728561718,1728565032
10472,3521,505,3016,1728563929,1728554134
10474,7610,5153,2457,1728555322,1728563484
10476,12327,12058,269,1728565690,1728565982
10496,1563,814,749,1728565955,1728561947
10564,61505,54001,7504,1728565382,1728565824
10589,48000,26638,21362,1728565964,1728565575
10808,2554,2433,121,1728526867,1728505523
10810,300,300,0,1728565855,1728565591
10812,850,610,240,1728565995,1728565539
10814,999,439,560,1728522873,1728565769
10816,95,5,90,1728564390,1728500330
10818,238,5,233,1728560632,1728495885
10820,288,40,248,1728554990,1728531314
10822,1300,977,323,1728565955,1728564477
10824,100,70,30,1728565989,1728564824
10826,2789,1930,859,1728565949,1728565529
10828,50979,50296,683,1728565937,1728565861
10891,3385,3382,3,1728564438,1728529935
10925,16693,16693,0,1728565988,1728565991
10927,15711,13575,2136,1728554670,1728564203
10929,12018,7629,4389,1728474200,1728565096
10931,5067,3800,1267,1728557736,1728562336
10937,818,816,2,1728565375,1728565474
10952,126,126,0,1728565451,1728563703
10954,668,654,14,1728553652,1728562933
10956,282,282,0,1728542551,1728562476
10958,445,400,45,1728547221,1728562491
10973,94,75,19,1728565306,1728565245
10978,4001,750,3251,1728156431,1728547775
10981,1108,906,202,1728565136,1728564928
10999,250,500,-250,1728555228,1728540435
11037,270000,267469,2531,1728565966,1728565795
11061,8600,5435,3165,1728564789,1728565810
11065,321,301,20,1728565840,1728565409
11069,259,256,3,1728564208,1728565257
11072,585,585,0,1728550542,1728565936
11074,764,560,204,1728523084,1728564694
11076,800,808,-8,1728564298,1728565842
11079,980,790,190,1728563986,1728563441
11085,1205,1232,-27,1728563088,1728565879
11088,1320,1220,100,1728556526,1728565645
11090,2546,2489,57,1728565479,1728565551
11092,2047,2046,1,1728565835,1728565685
11095,2278,2255,23,1728563849,1728561931
11105,12598,12060,538,1728565793,1728565746
11113,12073,12073,0,1728565712,1728565941
11115,11800,11750,50,1728565388,1728565830
11118,12481,12255,226,1728565945,1728565827
11126,12277,12278,-1,1728565887,1728565997
11128,2299963,2284426,15537,1728565685,1728564968
11130,2561866,2561866,0,1728482702,1728482701
11133,2586999,2532087,54912,1728565896,1728565847
11200,36263,35867,396,1728564956,1728565882
11205,557,780,-223,1728558171,1728443641
11212,1449,1436,13,1728565975,1728565985
11227,2124,2023,101,1728565694,1728565958
11228,2784,1673,1111,1728547478,1728563969
11229,2625,2583,42,1728565042,1728564570
11230,2199,2139,60,1728565954,1728565443
11231,2521,1750,771,1728541031,1728555862
11232,2569,2477,92,1728565105,1728565999
11233,2502,2133,369,1728533488,1728532066
11234,3151,3054,97,1728560769,1728564750
11235,1481860,1414676,67184,1728565914,1728565941
11237,1588,1572,16,1728565292,1728565914
11238,2891,2913,-22,1728565891,1728565528
11240,3476,3422,54,1728564826,1728565537
11242,5736,5669,67,1728565633,1728565917
11244,3036,2820,216,1728565707,1728565874
11246,3868,3812,56,1728565793,1728565938
11248,5914,5918,-4,1728565897,1728565892
11250,9609,9571,38,1728563917,1728565972
11252,36826,36183,643,1728565833,1728566001
11254,69000,68801,199,1728564789,1728565906
11256,534885,530321,4564,1728558154,1728565947
11260,1391,1386,5,1728565986,1728565850
11280,115000,82000,33000,1728537526,1728551082
11284,4150899,4200000,-49101,1728565909,1728565671
11286,4139998,4080000,59998,1728553388,1728564097
11324,450,100,350,1728565613,1728565108
11326,231,220,11,1728565526,1728565651
11328,8,8,0,1728565219,1728565697
11330,20,18,2,1728511389,1728565689
11332,69,40,29,1728554009,1728565692
11334,44,17,27,1728559043,1728557588
11335,72749275,70111339,2637936,1728564612,1728551521
11367,2071,200,1871,1728487543,1728560834
11369,100,100,0,1728533419,1728556779
11371,99,5,94,1728503918,1728556775
11373,259,210,49,1728512505,1728522687
11375,1200,1000,200,1728539770,1728563615
11377,12021,12005,16,1728564750,1728565621
11379,4092,139000,-134908,1728389907,1721693780
11382,1,5439,-5438,1728298862,1711619833
11384,1,6011,-6010,1728261407,1724545562
11386,1381,3,1378,1725062858,1728384371
11389,3029,1,3028,1727512746,1727734681
11391,3519,2726,793,1726905073,1727510364
11393,1,1,0,1728182772,1728182772
11396,1000,2,998,1728368768,1725911281
11398,1045,100,945,1728369270,1726447941
11400,1309,250,1059,1727951559,1720069936
11403,5000,3000,2000,1727840116,1722377412
11405,5000,9056,-4056,1728414376,1720128611
11407,5023,5023,0,1727888856,1728095825
11410,2365,3,2362,1728109411,1727889792
11412,49999,7233,42766,1728418891,1728357851
11414,5000,8650,-3650,1727834279,1727827036
11417,22114,18310,3804,1728418023,1728374813
11419,18337,22921,-4584,1728522618,1728440321
11429,16000,67,15933,1728552555,1728560675
11431,12,164,-152,1727881523,1728536204
11433,139,146,-7,1728556766,1728475674
11435,217,290,-73,1728134163,1727946341
11437,245,518,-273,1728436593,1726493218
11439,9999,10000,-1,1726451641,1711070295
11441,120,290,-170,1728317052,1727579703
11443,57,62,-5,1728544710,1728526009
11445,220,150,70,1728517027,1728513115
11447,289,320,-31,1728177177,1723858940
11449,300,155,145,1728480163,1728370065
11451,98,61,37,1728228269,1728535968
11453,1000,652,348,1728436631,1728370083
11455,190,18,172,1728015001,1727643931
11457,300,78,222,1727682948,1728329190
11459,21,22,-1,1722781945,1719243900
11461,875,309,566,1728541283,1728565670
11463,343,491,-148,1727637712,1728443314
11465,4375,4375,0,1728547955,1728562149
11467,2051,2051,0,1728126959,1728560501
11469,256,1023,-767,1728424274,1728552513
11471,241,200,41,1728521976,1728563697
11473,870,870,0,1728564053,1728544062
11475,35000,441,34559,1728279708,1728544260
11477,3000,100,2900,1728509936,1728540270
11479,72,72,0,1728245345,1726241372
11481,1985,4068,-2083,1728161781,1728523438
11483,896,992,-96,1727893132,1727919949
11485,900,900,0,1728563792,1728563580
11487,447,450,-3,1728539645,1728540329
11489,1949,12393,-10444,1728519756,1728494719
11491,384,1597,-1213,1728305798,1727203511
11493,4593,5316,-723,1728419906,1728525868
11495,3688,2000,1688,1727579021,1728470522
11497,515,420,95,1728542198,1728552612
11499,325,170,155,1728539714,1728565950
11501,1076,1543,-467,1727815913,1728516323
11503,1151,1151,0,1728488874,1728222780
11505,500,221,279,1728491871,1728554668
11507,30,3,27,1728541315,1728530265
11509,1335,1401,-66,1728527898,1728564798
11511,10000,550,9450,1725130069,1728539929
11513,120,36,84,1728554047,1728511041
11515,118,40,78,1728522038,1728450027
11517,47000,3075,43925,1728311439,1728470527
11519,133,169,-36,1726871871,1724879190
11521,4000,2223,1777,1728449222,1728516684
11523,263,1,262,1728129792,1727123748
11785,53227655,53227655,0,1728565894,1728565977
11787,44000,38381,5619,1728563694,1728564422
11789,62953,50000,12953,1728565507,1728565029
11791,9799048,9589626,209422,1728559488,1728564703
11798,484048,487498,-3450,1728564261,1728553935
11802,12086935,11952439,134496,1728566001,1728565892
11804,15160736,15020000,140736,1728565521,1728565554
11806,40395000,39834324,560676,1728565946,1728565502
11808,16945102,16726877,218225,1728564204,1728565796
11810,11290248,11312122,-21874,1728546349,1728561610
11812,14500000,14400000,100000,1728557908,1728564775
11814,38998999,38800000,198999,1728563739,1728565397
11816,16989775,16415000,574775,1728505144,1728565926
11818,151234,151020,214,1728563805,1728565723
11820,155000,153505,1495,1728563800,1728565869
11822,155000,154252,748,1728563786,1728564773
11824,3006061,2944001,62060,1728556681,1728565967
11826,11844590,11762697,81893,1728564964,1728565013
11828,47289006,47111111,177895,1728565084,1728565371
11830,35509209,35311122,198087,1728565091,1728565367
11832,30666924,30284031,382893,1728565840,1728565965
11834,20354442,20176416,178026,1728565821,1728565931
11836,187000,178773,8227,1728565766,1728565902
11838,187779,184009,3770,1728565827,1728565721
11840,130000,127169,2831,1728565977,1728565835
11874,50,45,5,1728563386,1728560298
11875,37,25,12,1728565482,1728565388
11876,56,48,8,1728564712,1728565277
11889,3254541,3215802,38739,1728565910,1728565975
11902,44499,40100,4399,1728564560,1728565804
11905,780660,773599,7061,1728564945,1728564981
11908,41000,40280,720,1728565883,1728565794
11920,922670,916569,6101,1728565987,1728565522
11924,2276734,2245090,31644,1728564874,1728563185
11926,4062407,3980809,81598,1728565018,1728564747
11928,2800000,2731000,69000,1728563218,1728558214
11929,950000,968320,-18320,1728554764,1728565557
11930,175000,175000,0,1728524835,1728565320
11931,1110000,1100000,10000,1728562690,1728562530
11932,698470,671000,27470,1728565277,1728565289
11933,139000,135000,4000,1728563040,1728565294
11934,1370,1304,66,1728560151,1728564746
11936,1642,1613,29,1728565986,1728565949
11940,10,8,2,1728564183,1728565536
11943,6435,6361,74,1728565821,1728565767
11951,210,230,-20,1728565923,1728565875
11953,210,206,4,1728565654,1728565814
11955,198,80,118,1728565718,1728564385
11957,84,51,33,1728565998,1728564393
11959,4287,4260,27,1728565942,1728565906
11960,299,100,199,1728490203,1728429781
11962,1,85,-84,1728562526,1728075671
11964,73016,75000,-1984,1728565825,1728541837
11968,12540,12524,16,1728565987,1728565805
11972,12747,12747,0,1728565984,1728565972
11978,11200,11090,110,1728565997,1728565918
11980,13350,13225,125,1728566001,1728565678
11990,9875,8500,1375,1728531183,1728563079
11992,225,219,6,1728561963,1728565651
11994,38,38,0,1728564641,1728565773
11998,1995480,1942389,53091,1728564329,1728565962
12000,2094000,1976829,117171,1728565914,1728565220
12002,499999,483803,16196,1728565820,1728565992
12004,609821,600181,9640,1728565685,1728565731
12007,50000,25000,25000,1728564860,1728565305
12193,84569,55244,29325,1728561397,1728564094
12195,57000,47001,9999,1728561353,1728565276
12197,49997,36500,13497,1728563146,1728564693
12199,19056,7952,11104,1728562953,1728565092
12201,2499,2001,498,1728565551,1728562747
12203,25119,22005,3114,1728565845,1728565841
12205,58048,59555,-1507,1728552897,1728565381
12207,11000,11367,-367,1728552906,1728565383
12209,3021,3143,-122,1728477794,1728563907
12211,69000,62165,6835,1728558512,1728565378
12213,36618,35097,1521,1728559096,1728564301
12215,4575,4575,0,1728555939,1728547118
12217,80000,8000,72000,1728462632,1728547558
12219,3351,3355,-4,1728549098,1728561133
12221,5468,5500,-32,1728554372,1728550700
12223,8850,8957,-107,1728506350,1728547007
12225,61178,62610,-1432,1728535967,1728563897
12227,35000,14749,20251,1728508749,1728561247
12229,3125,8000,-4875,1728534543,1728556562
12231,22350,27899,-5549,1728555377,1728562709
12233,30315,24000,6315,1728538121,1728559977
12235,257423,255000,2423,1728561892,1728553054
12237,25105,35629,-10524,1728561916,1728547549
12239,4467,3424,1043,1728561882,1728565739
12241,189235,176715,12520,1728561872,1728561928
12243,121558,131000,-9442,1728530668,1728560010
12245,30000,20016,9984,1728550528,1728564492
12247,19444,555,18889,1728564185,1728551534
12249,1674,5000,-3326,1728545668,1728547408
12251,31000,30000,1000,1728565476,1728547729
12253,70000,51001,18999,1728564602,1728563900
12255,62953,46000,16953,1728564574,1728564398
12257,17000,16886,114,1728564705,1728564799
12259,19000,13800,5200,1728564821,1728563415
12261,49997,39000,10997,1728565674,1728564726
12263,16000,7186,8814,1728558589,1728556669
12265,69797,51739,18058,1728564685,1728563798
12267,60000,44000,16000,1728552399,1728560842
12269,5776,3618,2158,1728564985,1728565374
12271,19096,24767,-5671,1728564262,1728564301
12273,130000,100368,29632,1728565776,1728564718
12275,7147,7066,81,1728563911,1728556703
12277,7888,8000,-112,1728557801,1728564945
12279,7000,4000,3000,1728560442,1728561979
12281,5932,5794,138,1728534699,1728560151
12283,5609,5377,232,1728565464,1728562286
12285,2352,1001,1351,1728531595,1728561757
12287,4376,4001,375,1728547645,1728565312
12289,3618,3444,174,1728539518,1728565350
12291,3701,5000,-1299,1728487652,1728559945
12293,3368,3368,0,1728547134,1728559940
12295,2284,2333,-49,1728443270,1728565068
12297,8000,3064,4936,1728565898,1728565519
12299,2127,3500,-1373,1728555470,1728552915
12301,2939,1622,1317,1728565811,1728559686
12303,1194,3500,-2306,1728557183,1728565769
12305,2119,3500,-1381,1728543009,1728565948
12307,3230,3500,-270,1728561850,1728563958
12309,7656,6100,1556,1728541704,1728562815
12311,8049,8000,49,1728561894,1728565293
12313,1500,5000,-3500,1728542818,1728564710
12315,2682,2511,171,1728528648,1728565146
12317,35000,18000,17000,1728529335,1728565504
12319,2826,2600,226,1728544091,1728565012
12321,14999,10526,4473,1728565298,1728558185
12323,4747,3000,1747,1728564406,1728554190
12325,9999,5897,4102,1728563111,1728564885
12327,7042,6104,938,1728561084,1728563496
12329,11111,10677,434,1728561069,1728565624
12331,8885,6751,2134,1728535644,1728564275
12333,3027,2400,627,1728552115,1728560266
12335,675000,512777,162223,1728555759,1728565990
12337,1445000,1331352,113648,1728523723,1728536444
12339,34724,47115,-12391,1728503477,1728562214
12341,19570,31614,-12044,1728514874,1728565994
12343,32000,16480,15520,1728531179,1728565023
12345,10000,2288,7712,1728561705,1728552736
12347,5000,2213,2787,1728523122,1728543600
